entity_id,age,country,account_plan,tenure_days,email_verified
user_04046,21,UK,basic,2437,True
user_04047,24,AU,free,3128,True
user_04048,60,US,basic,2109,True
user_04049,53,US,free,1503,False
user_04050,27,CA,basic,2531,True
user_04051,67,AU,pro,948,True
user_04052,74,BR,pro,3161,True
user_04053,32,JP,free,2930,True
user_04054,50,JP,basic,2469,True
user_04055,47,FR,enterprise,1984,True
user_04056,71,UK,basic,60,True
user_04057,20,AU,enterprise,924,True
user_04058,27,US,basic,2946,True
user_04059,74,AU,free,1557,True
user_04060,58,CA,pro,408,True
user_04061,29,UK,free,1598,True
user_04062,36,FR,pro,3240,True
user_04063,59,JP,enterprise,34,True
user_04064,66,US,free,69,True
user_04065,65,DE,basic,1032,False
user_04066,46,CA,free,889,False
user_04067,61,DE,free,1731,True
user_04068,37,UK,free,1964,True
user_04069,55,CA,basic,2095,True
user_04070,33,DE,free,2992,True
user_04071,48,BR,pro,1582,True
user_04072,64,UK,basic,79,True
user_04073,65,BR,free,437,False
user_04074,68,US,free,3161,True
user_04075,73,CA,enterprise,4,True
user_04076,43,AU,basic,3218,False
user_04077,42,BR,free,665,True
user_04078,58,DE,free,2403,False
user_04079,72,AU,free,587,True
user_04080,65,BR,basic,807,True
user_04081,37,CA,pro,1009,True
user_04082,68,FR,free,1754,True
user_04083,52,JP,pro,801,True
user_04084,49,US,free,3400,False
user_04085,58,JP,free,1039,True
user_04086,46,DE,free,2646,True
user_04087,43,JP,pro,236,True
user_04088,74,AU,pro,2983,True
user_04089,72,AU,enterprise,2286,True
user_04090,74,DE,free,2465,False
user_04091,32,US,pro,2810,True
user_04092,39,UK,free,885,True
user_04093,66,JP,free,1841,True
user_04094,30,AU,free,3019,True
user_04095,34,CA,free,2567,True
user_04096,65,DE,pro,1142,True
user_04097,37,DE,pro,455,True
user_04098,40,UK,pro,1120,True
user_04099,24,FR,pro,1748,True
user_04100,21,BR,free,535,True
user_04101,55,BR,pro,629,True
user_04102,62,JP,free,2392,True
user_04103,24,JP,free,802,True
user_04104,19,JP,free,2961,True
user_04105,61,CA,free,572,True
user_04106,22,US,pro,91,True
user_04107,68,CA,free,2204,False
user_04108,57,US,pro,2664,False
user_04109,32,AU,free,118,True
user_04110,34,UK,pro,28,True
user_04111,33,BR,free,3107,True
user_04112,22,CA,pro,1120,True
user_04113,32,JP,free,1353,True
user_04114,51,BR,free,2054,True
user_04115,57,US,free,2295,False
user_04116,48,UK,free,3044,True
user_04117,68,DE,free,1230,True
user_04118,19,UK,basic,2356,True
user_04119,28,US,free,517,True
user_04120,48,UK,free,1079,True
user_04121,24,CA,basic,2262,True
user_04122,68,JP,free,3577,True
user_04123,49,BR,pro,2437,True
user_04124,22,BR,basic,1852,True
user_04125,39,AU,free,1760,True
user_04126,74,CA,free,1560,True
user_04127,74,US,basic,545,True
user_04128,65,JP,free,891,True
user_04129,58,BR,basic,792,True
user_04130,39,US,pro,3271,False
user_04131,20,BR,free,2466,True
user_04132,34,FR,free,2443,True
user_04133,20,UK,free,1413,True
user_04134,71,US,basic,3502,True
user_04135,32,UK,enterprise,387,True
user_04136,48,FR,free,435,True
user_04137,69,JP,free,949,True
user_04138,51,AU,free,772,True
user_04139,47,AU,basic,2446,True
user_04140,34,US,pro,1012,True
user_04141,41,US,free,2368,True
user_04142,66,BR,free,1896,True
user_04143,61,UK,basic,514,True
user_04144,33,FR,free,418,False
user_04145,21,DE,free,1599,True
user_04146,73,JP,basic,3235,True
user_04147,74,US,free,2972,True
user_04148,36,FR,free,3546,True
user_04149,70,FR,enterprise,61,True
user_04150,74,UK,free,1626,True
user_04151,45,FR,free,2184,False
user_04152,26,US,pro,1866,True
user_04153,65,CA,pro,1834,True
user_04154,37,CA,basic,386,True
user_04155,64,CA,pro,416,True
user_04156,72,DE,free,688,True
user_04157,37,JP,free,3390,True
user_04158,40,CA,free,2267,True
user_04159,70,AU,free,2884,False
user_04160,48,BR,free,3058,True
user_04161,44,DE,free,876,True
user_04162,29,AU,free,68,True
user_04163,50,AU,free,3103,True
user_04164,23,JP,free,1761,True
user_04165,50,DE,free,1864,True
user_04166,59,JP,free,3574,True
user_04167,73,BR,basic,124,True
user_04168,66,BR,free,3508,True
user_04169,45,US,free,1967,True
user_04170,42,BR,free,133,True
user_04171,55,JP,enterprise,2113,True
user_04172,48,JP,free,2976,True
user_04173,37,UK,pro,2287,False
user_04174,22,JP,free,3015,True
user_04175,60,CA,free,1367,True
user_04176,45,JP,basic,3186,True
user_04177,58,UK,free,3547,True
user_04178,52,US,basic,2472,True
user_04179,55,UK,basic,1072,True
user_04180,56,CA,free,2777,True
user_04181,18,CA,pro,656,True
user_04182,63,JP,pro,1890,True
user_04183,22,FR,pro,3368,True
user_04184,32,AU,basic,409,True
user_04185,67,JP,free,2347,False
user_04186,22,DE,free,3254,True
user_04187,39,CA,basic,3407,True
user_04188,34,US,enterprise,1995,False
user_04189,38,US,basic,3032,True
user_04190,33,US,pro,3546,True
user_04191,72,BR,free,147,True
user_04192,35,DE,free,2732,True
user_04193,39,JP,free,2380,False
user_04194,35,JP,free,1900,True
user_04195,23,DE,pro,1847,True
user_04196,50,CA,free,1348,True
user_04197,37,BR,free,2686,False
user_04198,43,AU,free,3062,True
user_04199,27,CA,free,705,True
user_04200,53,BR,free,811,True
user_04201,72,FR,pro,2665,False
user_04202,46,AU,free,577,True
user_04203,69,US,free,3273,False
user_04204,41,UK,pro,412,True
user_04205,62,DE,free,677,True
user_04206,55,FR,free,241,True
user_04207,66,US,pro,3420,True
user_04208,68,CA,enterprise,2208,True
user_04209,39,DE,free,1089,False
user_04210,55,UK,pro,1593,True
user_04211,41,JP,free,1884,True
user_04212,18,FR,pro,77,True
user_04213,26,CA,pro,539,True
user_04214,57,BR,free,2945,True
user_04215,68,CA,free,649,True
user_04216,55,FR,pro,3317,True
user_04217,38,AU,pro,928,True
user_04218,55,CA,basic,1239,True
user_04219,68,AU,free,748,True
user_04220,34,US,pro,54,True
user_04221,40,AU,free,3542,True
user_04222,46,UK,basic,2828,True
user_04223,38,CA,free,2895,True
user_04224,74,DE,free,2332,True
user_04225,63,AU,free,1743,True
user_04226,38,BR,free,1122,True
user_04227,66,UK,free,2865,True
user_04228,61,DE,basic,1433,False
user_04229,28,US,free,1728,True
user_04230,29,CA,free,579,True
user_04231,34,CA,pro,1092,False
user_04232,24,BR,free,2496,True
user_04233,39,DE,pro,2566,True
user_04234,25,DE,free,1932,True
user_04235,50,JP,free,489,True
user_04236,25,JP,basic,2973,True
user_04237,55,JP,free,1819,True
user_04238,47,CA,basic,1557,False
user_04239,64,BR,free,2558,False
user_04240,56,US,free,884,True
user_04241,24,BR,free,2469,True
user_04242,67,DE,basic,425,True
user_04243,40,CA,basic,1838,True
user_04244,49,DE,free,1012,True
user_04245,22,US,enterprise,2995,True
user_04246,66,CA,free,3099,True
user_04247,34,FR,free,609,False
user_04248,37,JP,pro,505,True
user_04249,55,CA,free,1394,True
user_04250,25,BR,enterprise,508,True
user_04251,73,US,free,2529,True
user_04252,73,FR,free,236,True
user_04253,57,US,free,354,True
user_04254,27,DE,pro,113,True
user_04255,67,CA,free,2995,True
user_04256,73,FR,free,847,True
user_04257,32,UK,enterprise,2973,True
user_04258,20,CA,basic,2873,True
user_04259,64,BR,enterprise,2306,False
user_04260,63,FR,free,2119,False
user_04261,34,JP,free,3231,True
user_04262,18,JP,enterprise,720,True
user_04263,63,FR,basic,3039,True
user_04264,23,DE,pro,3380,True
user_04265,55,AU,free,1114,True
user_04266,57,AU,free,1818,True
user_04267,29,FR,enterprise,2987,True
user_04268,51,AU,free,270,True
user_04269,59,BR,pro,1422,False
user_04270,43,FR,enterprise,3105,True
user_04271,59,CA,pro,316,True
user_04272,42,DE,basic,2406,True
user_04273,60,FR,free,1877,True
user_04274,62,BR,basic,3463,True
user_04275,33,AU,free,2859,True
user_04276,56,AU,pro,2259,True
user_04277,38,AU,basic,1887,True
user_04278,45,US,free,600,False
user_04279,60,CA,pro,2457,False
user_04280,35,US,enterprise,190,False
user_04281,28,US,basic,1659,True
user_04282,49,AU,enterprise,1206,True
user_04283,47,CA,pro,1996,True
user_04284,40,CA,free,1206,True
user_04285,27,AU,free,2756,True
user_04286,45,JP,basic,1046,True
user_04287,33,JP,free,769,True
user_04288,21,AU,free,455,False
user_04289,37,JP,enterprise,2278,True
user_04290,65,FR,free,467,True
user_04291,60,BR,free,3434,True
user_04292,27,CA,free,2282,True
user_04293,73,FR,pro,94,True
user_04294,61,DE,basic,395,True
user_04295,70,UK,pro,714,True
user_04296,29,JP,pro,3174,True
user_04297,63,DE,enterprise,2896,True
user_04298,45,AU,free,447,True
user_04299,63,UK,free,2827,True
user_04300,21,JP,pro,1505,True
user_04301,51,UK,pro,449,True
user_04302,62,US,free,649,False
user_04303,45,UK,free,1141,False
user_04304,52,CA,enterprise,363,True
user_04305,39,CA,pro,360,True
user_04306,28,AU,enterprise,2498,True
user_04307,63,BR,free,3151,True
user_04308,21,AU,basic,532,True
user_04309,23,FR,free,1192,True
user_04310,30,DE,pro,2208,False
user_04311,59,DE,basic,269,True
user_04312,24,UK,basic,178,True
user_04313,39,FR,free,219,True
user_04314,74,UK,free,1542,True
user_04315,45,AU,pro,3059,True
user_04316,69,JP,basic,1407,True
user_04317,28,DE,pro,2231,True
user_04318,57,CA,basic,3317,True
user_04319,19,FR,free,1514,False
user_04320,48,JP,free,3408,True
user_04321,44,US,pro,1592,True
user_04322,29,US,free,1029,True
user_04323,29,DE,free,2981,False
user_04324,49,UK,free,2938,True
user_04325,21,UK,free,66,False
user_04326,55,CA,pro,1873,True
user_04327,44,JP,pro,1396,True
user_04328,26,FR,free,1433,True
user_04329,42,UK,free,1280,True
user_04330,66,JP,basic,3387,True
user_04331,30,UK,pro,1348,True
user_04332,27,CA,free,2972,True
user_04333,28,UK,pro,2030,True
user_04334,46,BR,free,2568,True
user_04335,45,AU,free,1812,True
user_04336,40,UK,free,3323,True
user_04337,44,US,basic,2939,True
user_04338,31,UK,free,2916,False
user_04339,34,BR,basic,374,True
user_04340,53,FR,free,3251,True
user_04341,57,DE,free,1445,True
user_04342,35,FR,free,457,True
user_04343,50,BR,free,3460,True
user_04344,26,JP,basic,2241,True
user_04345,67,DE,free,3547,True
user_04346,21,US,enterprise,828,True
user_04347,48,US,free,1452,True
user_04348,60,JP,free,947,True
user_04349,42,JP,free,464,False
user_04350,63,US,free,2006,True
user_04351,20,JP,free,388,True
user_04352,40,DE,free,232,True
user_04353,30,CA,free,1226,True
user_04354,57,CA,basic,626,False
user_04355,19,AU,free,55,True
user_04356,64,US,enterprise,415,False
user_04357,68,JP,pro,2083,True
user_04358,45,BR,basic,2334,True
user_04359,59,AU,enterprise,823,True
user_04360,70,AU,free,1036,True
user_04361,31,JP,free,3228,True
user_04362,50,DE,pro,1205,True
user_04363,72,US,free,724,False
user_04364,43,UK,pro,147,True
user_04365,26,CA,pro,2179,True
user_04366,39,DE,free,3143,True
user_04367,29,BR,pro,96,True
user_04368,49,US,pro,1428,False
user_04369,26,JP,free,1110,True
user_04370,73,DE,basic,178,True
user_04371,52,JP,basic,1590,True
user_04372,69,FR,free,611,True
user_04373,63,CA,free,3325,True
user_04374,43,CA,basic,231,True
user_04375,52,AU,free,2901,True
user_04376,70,DE,pro,2717,True
user_04377,28,AU,basic,2192,True
user_04378,64,BR,free,2833,True
user_04379,39,UK,free,1828,True
user_04380,68,CA,free,3421,True
user_04381,30,FR,free,2038,False
user_04382,23,US,free,3607,True
user_04383,45,JP,enterprise,2563,True
user_04384,22,US,free,3,True
user_04385,33,FR,pro,288,True
user_04386,63,AU,basic,2837,True
user_04387,72,UK,free,3026,True
user_04388,32,CA,pro,1701,True
user_04389,53,AU,free,1647,True
user_04390,19,BR,basic,1678,False
user_04391,55,DE,pro,2170,True
user_04392,59,JP,free,1572,True
user_04393,73,JP,free,1480,True
user_04394,58,DE,basic,1132,True
user_04395,51,BR,free,1709,True
user_04396,53,CA,basic,2598,True
user_04397,44,JP,free,3646,True
user_04398,40,DE,pro,2693,True
user_04399,23,CA,basic,88,True
user_04400,53,AU,basic,3123,True
user_04401,41,US,pro,2149,True
user_04402,46,FR,free,2637,True
user_04403,73,CA,basic,365,True
user_04404,73,BR,free,445,False
user_04405,21,JP,basic,2731,True
user_04406,65,DE,free,3296,True
user_04407,53,JP,free,2458,True
user_04408,65,BR,free,2787,True
user_04409,28,JP,enterprise,2942,False
user_04410,20,BR,free,107,True
user_04411,72,UK,free,2614,False
user_04412,32,CA,basic,1059,True
user_04413,46,US,free,2575,True
user_04414,28,BR,basic,2148,True
user_04415,26,AU,free,2354,True
user_04416,28,US,pro,3512,True
user_04417,69,FR,basic,158,True
user_04418,72,FR,free,1841,True
user_04419,20,FR,free,604,True
user_04420,64,FR,pro,3144,True
user_04421,18,UK,basic,237,True
user_04422,72,US,free,3392,True
user_04423,72,BR,basic,3023,True
user_04424,69,UK,free,454,True
user_04425,23,JP,pro,2548,True
user_04426,22,CA,basic,851,True
user_04427,46,US,pro,563,True
user_04428,48,JP,basic,2681,True
user_04429,63,AU,free,2936,True
user_04430,56,AU,free,1007,True
user_04431,67,DE,basic,2561,True
user_04432,41,FR,pro,136,True
user_04433,34,US,free,1021,True
user_04434,73,BR,basic,853,True
user_04435,64,CA,free,1322,False
user_04436,29,CA,free,2132,True
user_04437,45,FR,free,1005,True
user_04438,72,AU,basic,1050,True
user_04439,74,DE,basic,2282,True
user_04440,70,BR,pro,3499,True
user_04441,44,FR,free,70,True
user_04442,59,DE,pro,1576,True
user_04443,51,UK,pro,2963,False
user_04444,33,US,free,3001,True
user_04445,19,DE,free,2049,True
user_04446,52,DE,enterprise,1350,True
user_04447,74,US,free,2129,True
user_04448,52,FR,free,3476,False
user_04449,45,FR,free,1967,True
user_04450,18,DE,basic,159,True
user_04451,29,BR,basic,3516,True
user_04452,26,BR,free,2171,True
user_04453,24,JP,enterprise,1100,True
user_04454,28,FR,free,1968,True
user_04455,69,BR,free,3598,False
user_04456,41,FR,basic,2700,True
user_04457,71,UK,free,1684,True
user_04458,37,CA,basic,1216,True
user_04459,30,AU,free,939,True
user_04460,40,FR,pro,3047,True
user_04461,66,BR,basic,390,True
user_04462,48,AU,pro,2014,True
user_04463,63,JP,basic,419,True
user_04464,51,BR,free,676,True
user_04465,67,US,pro,3294,True
user_04466,72,CA,free,2664,False
user_04467,42,AU,free,196,True
user_04468,61,JP,free,613,True
user_04469,59,CA,free,1724,True
user_04470,30,DE,pro,3647,False
user_04471,22,CA,free,3464,True
user_04472,29,FR,basic,2781,False
user_04473,72,BR,free,2804,True
user_04474,54,CA,free,3120,True
user_04475,69,DE,basic,1248,True
user_04476,58,FR,free,2832,True
user_04477,49,DE,free,726,True
user_04478,46,UK,free,752,True
user_04479,53,CA,pro,673,False
user_04480,31,BR,enterprise,2780,True
user_04481,21,CA,enterprise,603,False
user_04482,34,AU,free,1562,False
user_04483,19,BR,pro,1406,True
user_04484,57,CA,free,633,True
user_04485,28,CA,free,3583,True
user_04486,64,US,free,2372,False
user_04487,35,DE,free,2506,True
user_04488,36,DE,basic,2985,True
user_04489,68,US,pro,561,True
user_04490,33,AU,free,672,True
user_04491,54,FR,free,135,True
user_04492,48,UK,pro,834,False
user_04493,66,AU,basic,3447,True
user_04494,72,FR,free,2293,True
user_04495,34,AU,pro,808,True
user_04496,56,CA,enterprise,2178,True
user_04497,62,US,basic,3224,True
user_04498,48,FR,pro,1151,True
user_04499,68,DE,pro,2558,True
user_04500,62,US,pro,1444,True
user_04501,74,AU,free,1939,True
user_04502,47,DE,free,1465,True
user_04503,40,JP,pro,903,True
user_04504,56,UK,basic,2293,True
user_04505,35,FR,free,2589,True
user_04506,27,FR,free,2495,True
user_04507,71,DE,pro,1056,False
user_04508,61,BR,free,2792,True
user_04509,24,DE,free,2617,True
user_04510,57,DE,basic,465,True
user_04511,24,JP,free,3311,True
user_04512,21,BR,free,1879,True
user_04513,39,JP,basic,1448,True
user_04514,21,FR,free,2780,True
user_04515,59,DE,basic,3443,True
user_04516,35,AU,free,2437,True
user_04517,57,BR,enterprise,2667,False
user_04518,34,DE,pro,730,True
user_04519,69,BR,free,919,False
user_04520,22,JP,basic,1641,True
user_04521,71,US,free,3180,True
user_04522,64,FR,basic,646,True
user_04523,55,BR,free,2857,False
user_04524,27,BR,basic,135,True
user_04525,48,AU,free,1247,True
user_04526,25,UK,free,1106,True
user_04527,64,FR,pro,571,True
user_04528,39,JP,basic,1772,False
user_04529,74,US,free,1532,True
user_04530,47,US,pro,2659,True
user_04531,19,UK,free,3608,True
user_04532,57,CA,free,346,True
user_04533,33,US,free,3637,True
user_04534,37,UK,pro,2551,True
user_04535,69,FR,enterprise,3479,False
user_04536,61,BR,free,2959,True
user_04537,48,US,free,1393,True
user_04538,44,AU,free,104,True
user_04539,61,BR,basic,1599,True
user_04540,43,JP,basic,2963,True
user_04541,69,AU,free,1894,True
user_04542,66,AU,pro,2466,True
user_04543,34,CA,pro,2965,True
user_04544,30,FR,basic,3298,True
user_04545,58,BR,free,2094,True
user_04546,24,BR,free,1740,False
user_04547,55,US,free,1364,False
user_04548,59,UK,basic,3363,True
user_04549,60,AU,free,846,True
user_04550,24,CA,pro,2072,True
user_04551,65,JP,enterprise,1525,True
user_04552,36,BR,free,536,False
user_04553,29,BR,free,695,True
user_04554,55,CA,basic,2738,False
user_04555,74,JP,pro,1919,True
user_04556,36,US,basic,3157,True
user_04557,44,FR,pro,222,True
user_04558,30,CA,free,2448,True
user_04559,55,BR,free,2480,True
user_04560,42,US,free,2153,True
user_04561,65,FR,free,1815,True
user_04562,27,UK,enterprise,2752,True
user_04563,69,US,basic,316,False
user_04564,47,DE,free,1696,True
user_04565,31,JP,free,2843,True
user_04566,59,FR,basic,3476,False
user_04567,59,CA,free,2393,True
user_04568,33,US,free,3003,True
user_04569,21,AU,free,3073,True
user_04570,56,JP,basic,257,True
user_04571,68,US,basic,3625,True
user_04572,53,FR,pro,1339,True
user_04573,63,FR,basic,2084,True
user_04574,63,US,pro,463,True
user_04575,33,FR,free,481,True
user_04576,47,FR,pro,1532,True
user_04577,32,DE,pro,3390,True
user_04578,52,CA,pro,1069,True
user_04579,69,FR,enterprise,289,True
user_04580,72,JP,free,1107,True
user_04581,39,AU,basic,1598,True
user_04582,26,AU,basic,2017,True
user_04583,22,UK,pro,2901,True
user_04584,73,BR,basic,932,True
user_04585,27,BR,pro,137,True
user_04586,73,BR,free,3033,True
user_04587,49,CA,free,3357,True
user_04588,31,US,pro,52,True
user_04589,74,JP,basic,2082,True
user_04590,22,JP,free,3634,True
user_04591,66,AU,free,1314,True
user_04592,37,DE,basic,3292,False
user_04593,25,CA,free,923,True
user_04594,38,FR,enterprise,1973,True
user_04595,58,JP,pro,482,True
user_04596,61,CA,free,1074,True
user_04597,37,DE,basic,659,True
user_04598,73,BR,free,3157,True
user_04599,37,JP,basic,141,False
user_04600,73,FR,free,3198,True
user_04601,25,UK,free,2140,True
user_04602,68,US,enterprise,1629,True
user_04603,24,UK,basic,2310,True
user_04604,60,JP,pro,309,True
user_04605,74,UK,free,2288,True
user_04606,45,UK,free,2983,True
user_04607,66,BR,free,3524,True
user_04608,25,BR,pro,1134,True
user_04609,63,DE,free,101,True
user_04610,32,JP,basic,1427,True
user_04611,44,AU,basic,2400,False
user_04612,35,FR,basic,2504,True
user_04613,64,JP,basic,1070,False
user_04614,56,US,basic,1170,True
user_04615,71,AU,pro,6,True
user_04616,54,FR,free,3007,True
user_04617,24,US,enterprise,3432,True
user_04618,22,DE,pro,2310,True
user_04619,42,DE,free,2331,True
user_04620,45,BR,enterprise,2669,True
user_04621,30,CA,basic,2638,True
user_04622,29,UK,pro,618,True
user_04623,46,JP,free,169,False
user_04624,68,BR,basic,848,True
user_04625,45,UK,free,2589,False
user_04626,24,AU,enterprise,869,True
user_04627,54,FR,basic,1840,True
user_04628,35,AU,free,3278,True
user_04629,54,JP,free,3528,True
user_04630,33,AU,free,323,True
user_04631,58,BR,basic,2882,True
user_04632,60,DE,basic,1192,True
user_04633,60,US,pro,2524,True
user_04634,62,BR,free,2977,False
user_04635,49,FR,free,1389,True
user_04636,31,US,basic,1529,True
user_04637,22,AU,basic,1038,True
user_04638,41,DE,basic,720,True
user_04639,29,UK,free,2964,True
user_04640,40,AU,free,1897,False
user_04641,66,DE,basic,2382,True
user_04642,66,FR,free,1854,True
user_04643,32,US,free,3090,True
user_04644,20,JP,pro,1438,False
user_04645,46,CA,free,3301,True
user_04646,47,DE,free,1175,True
user_04647,37,AU,free,2407,True
user_04648,62,CA,basic,33,True
user_04649,63,BR,pro,1831,True
user_04650,43,FR,basic,3548,False
user_04651,27,UK,free,2937,True
user_04652,18,CA,basic,3357,True
user_04653,34,UK,free,1451,True
user_04654,55,AU,free,1112,True
user_04655,22,BR,free,143,True
user_04656,18,AU,free,2941,True
user_04657,35,UK,free,3544,True
user_04658,58,CA,free,2278,True
user_04659,22,CA,pro,3060,True
user_04660,41,CA,pro,1297,True
user_04661,59,DE,free,2246,True
user_04662,61,CA,pro,206,True
user_04663,59,UK,pro,3354,True
user_04664,46,UK,basic,3438,True
user_04665,46,JP,free,91,True
user_04666,24,CA,enterprise,2986,True
user_04667,30,BR,basic,3310,True
user_04668,29,FR,free,3076,True
user_04669,23,DE,enterprise,2020,True
user_04670,39,AU,free,1217,True
user_04671,44,DE,free,2950,True
user_04672,38,DE,basic,1155,True
user_04673,45,JP,basic,438,True
user_04674,19,AU,pro,881,True
user_04675,28,UK,pro,3573,True
user_04676,22,CA,basic,2767,True
user_04677,68,FR,free,2065,True
user_04678,33,CA,free,629,False
user_04679,25,CA,free,2849,True
user_04680,71,UK,pro,665,True
user_04681,26,JP,free,1989,False
user_04682,41,UK,enterprise,950,True
user_04683,41,CA,free,651,True
user_04684,58,US,free,3008,True
user_04685,54,DE,free,264,True
user_04686,69,US,pro,2379,False
user_04687,74,CA,free,1755,False
user_04688,63,UK,free,2254,False
user_04689,70,CA,basic,1715,False
user_04690,58,BR,basic,2016,True
user_04691,26,UK,pro,987,True
user_04692,36,US,free,1187,True
user_04693,64,DE,basic,1691,True
user_04694,36,BR,free,1233,True
user_04695,63,US,free,1807,True
user_04696,30,US,pro,1310,True
user_04697,52,US,basic,867,True
user_04698,49,FR,free,1193,False
user_04699,41,US,free,1519,True
user_04700,74,UK,free,1485,True
user_04701,19,DE,basic,3542,True
user_04702,29,UK,basic,2067,True
user_04703,67,BR,pro,1446,True
user_04704,31,DE,free,2472,True
user_04705,45,DE,free,2646,True
user_04706,39,US,free,2257,True
user_04707,34,FR,basic,3002,True
user_04708,46,DE,basic,1747,True
user_04709,37,BR,free,2698,True
user_04710,67,DE,free,3018,True
user_04711,42,CA,basic,1904,True
user_04712,71,AU,pro,1382,True
user_04713,46,JP,free,1321,True
user_04714,22,FR,basic,312,False
user_04715,28,BR,basic,2853,True
user_04716,48,BR,free,162,False
user_04717,30,DE,pro,1799,True
user_04718,56,JP,enterprise,3355,True
user_04719,54,DE,free,3157,False
user_04720,42,CA,basic,3270,True
user_04721,50,CA,free,262,True
user_04722,53,BR,free,3360,False
user_04723,56,AU,free,3523,True
user_04724,34,US,basic,3230,True
user_04725,25,US,free,2681,True
user_04726,31,US,free,1754,True
user_04727,50,AU,pro,2191,True
user_04728,25,UK,free,2890,True
user_04729,19,FR,enterprise,1739,False
user_04730,49,FR,pro,2487,True
user_04731,52,CA,basic,2978,False
user_04732,65,UK,pro,427,True
user_04733,35,UK,free,2495,True
user_04734,69,DE,free,2887,True
user_04735,38,UK,basic,1421,True
user_04736,30,AU,basic,3488,True
user_04737,54,US,free,2980,True
user_04738,43,UK,pro,2069,True
user_04739,61,FR,free,2341,True
user_04740,71,BR,free,2258,True
user_04741,19,UK,free,3115,True
user_04742,47,UK,basic,1794,True
user_04743,36,UK,free,2836,True
user_04744,22,JP,free,871,True
user_04745,40,JP,pro,501,True
user_04746,47,JP,pro,3057,True
user_04747,40,US,free,3591,False
user_04748,23,CA,free,2961,True
user_04749,70,UK,basic,108,True
user_04750,43,DE,free,92,True
user_04751,74,CA,free,3134,True
user_04752,27,CA,basic,2090,True
user_04753,62,US,enterprise,2228,True
user_04754,45,CA,pro,3478,True
user_04755,69,BR,enterprise,194,True
user_04756,64,FR,enterprise,2366,True
user_04757,39,JP,basic,3584,True
user_04758,52,BR,basic,1573,False
user_04759,44,JP,free,1250,True
user_04760,66,UK,basic,456,True
user_04761,74,BR,free,2012,True
user_04762,35,BR,free,2193,True
user_04763,61,DE,pro,2120,True
user_04764,54,DE,free,1945,True
user_04765,37,AU,basic,107,True
user_04766,31,FR,basic,3509,False
user_04767,63,JP,pro,1948,True
user_04768,22,UK,free,579,False
user_04769,48,DE,pro,3206,True
user_04770,21,AU,free,3102,True
user_04771,49,JP,basic,797,True
user_04772,24,US,pro,2135,True
user_04773,46,JP,free,696,True
user_04774,67,BR,free,2648,True
user_04775,30,BR,basic,307,True
user_04776,64,DE,free,469,True
user_04777,35,BR,free,3377,True
user_04778,70,CA,basic,2692,True
user_04779,62,BR,free,2051,True
user_04780,37,UK,free,3340,True
user_04781,66,BR,basic,3621,True
user_04782,40,CA,free,3101,True
user_04783,43,AU,basic,2633,True
user_04784,65,DE,pro,3263,False
user_04785,59,DE,pro,1648,True
user_04786,18,AU,free,1222,True
user_04787,51,CA,basic,1993,True
user_04788,20,UK,basic,2472,True
user_04789,21,UK,pro,3506,True
user_04790,69,BR,free,925,True
user_04791,60,CA,pro,3435,True
user_04792,41,DE,free,1878,True
user_04793,73,FR,free,1269,False
user_04794,30,BR,free,1672,True
user_04795,43,UK,pro,2940,True
user_04796,47,US,free,843,True
user_04797,22,FR,free,2321,True
user_04798,60,DE,free,2919,True
user_04799,52,JP,free,2709,True
user_04800,64,FR,free,2833,True
user_04801,66,JP,free,2224,True
user_04802,30,UK,free,2092,True
user_04803,23,AU,free,1509,True
user_04804,23,JP,free,1048,True
user_04805,74,DE,free,3274,True
user_04806,22,DE,free,3246,True
user_04807,27,FR,free,64,True
user_04808,29,BR,enterprise,1017,True
user_04809,35,US,free,2183,True
user_04810,63,CA,free,1996,True
user_04811,42,CA,free,2256,True
user_04812,72,US,free,194,True
user_04813,23,US,free,132,True
user_04814,42,FR,free,1382,False
user_04815,68,US,free,368,True
user_04816,46,JP,basic,504,False
user_04817,38,US,free,19,True
user_04818,52,BR,pro,1647,True
user_04819,21,AU,free,2060,False
user_04820,40,CA,free,3216,True
user_04821,19,BR,basic,622,True
user_04822,43,FR,free,496,False
user_04823,70,FR,basic,672,True
user_04824,63,CA,basic,2944,True
user_04825,33,JP,free,3116,True
user_04826,44,UK,free,3371,True
user_04827,56,DE,free,1457,True
user_04828,21,JP,basic,2275,True
user_04829,71,AU,pro,1435,True
user_04830,62,US,basic,2773,True
user_04831,72,FR,pro,752,False
user_04832,39,AU,free,1559,True
user_04833,56,JP,basic,2292,True
user_04834,35,FR,basic,2499,True
user_04835,20,US,free,181,False
user_04836,52,US,basic,431,True
user_04837,64,BR,pro,2413,True
user_04838,30,UK,free,523,False
user_04839,67,DE,basic,2282,True
user_04840,39,AU,basic,1230,True
user_04841,63,CA,free,1362,True
user_04842,43,BR,basic,3359,True
user_04843,30,FR,pro,2179,True
user_04844,20,DE,basic,2844,True
user_04845,71,JP,pro,1313,True
user_04846,74,CA,pro,2522,True
user_04847,72,JP,basic,2899,True
user_04848,32,FR,free,740,True
user_04849,22,CA,free,715,True
user_04850,37,CA,free,415,True
user_04851,31,DE,free,2155,False
user_04852,43,JP,basic,2818,False
user_04853,51,CA,basic,3637,True
user_04854,18,FR,enterprise,2620,True
user_04855,31,DE,free,3326,True
user_04856,60,US,pro,42,True
